id,m1,m2,q0star,alpha,phi0,tc,dist,incl,seed,created_at,model
202,69.933312,40.758733,0.039101,-0.965236,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
203,55.756942,48.878971,-0.233986,0.922417,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
204,42.385036,11.627955,0.196880,-0.026883,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
205,43.615825,32.604079,0.112796,-0.354764,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
206,57.850378,21.425178,-0.018656,0.687799,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
207,78.828996,75.128146,0.273176,-0.668604,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
208,29.757466,11.552098,-0.157873,0.257506,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
209,71.225261,13.097571,0.062506,-0.239174,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
210,75.896500,31.315742,-0.106629,0.843631,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
211,59.377537,46.781706,0.220359,-0.799835,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
212,29.543413,20.603905,-0.248007,0.148442,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
213,51.896149,38.514052,-0.032668,0.477301,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
214,49.595962,13.145855,0.136284,-0.566194,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
215,66.044021,64.916214,-0.171958,0.546022,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
216,39.968681,21.992871,0.296590,-0.379065,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
217,47.924914,16.260598,-0.194759,-0.747211,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
218,64.823008,17.116804,0.236254,0.334160,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
219,79.438889,43.772278,-0.055578,-0.307393,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
220,37.238251,25.446293,0.075910,0.642380,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
221,66.114472,28.338420,0.159995,0.969773,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
222,53.620086,36.426817,-0.270908,-0.072287,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
223,74.600099,60.091065,0.002179,0.038016,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
224,7.294260,7.285331,-0.129420,-0.888567,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
225,68.430284,6.094162,-0.237825,-0.410077,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
226,73.519901,34.111148,0.193773,0.508676,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
227,57.757080,52.319053,-0.079308,-0.597697,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
228,27.221603,9.628388,0.051594,0.452162,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
229,50.296597,36.195247,0.267514,0.187271,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
230,42.545061,14.744978,-0.163974,-0.770305,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
231,77.085369,63.670141,0.127862,0.867318,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
232,27.799670,14.996759,-0.003150,-0.206219,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
233,54.231207,23.292796,0.104986,-0.916162,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
234,67.161948,10.810654,-0.063562,0.001157,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
235,62.599329,50.786022,0.244675,-0.107207,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
236,42.285424,39.595358,-0.224276,0.944148,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
237,73.577708,30.697388,-0.139601,0.677791,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
238,60.640268,28.963438,0.028764,-0.278350,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
239,76.940613,44.411095,-0.298228,0.361264,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
240,22.974658,14.323680,0.170906,-0.713769,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
241,45.969404,10.325703,-0.040092,0.790651,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
242,77.784597,19.071743,0.090956,-0.127599,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
243,72.756396,56.587361,-0.200879,0.232672,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
244,32.129359,31.449818,0.230571,-0.817660,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
245,64.117189,41.304588,0.014651,-0.552280,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
246,47.689769,38.424673,-0.116214,0.404792,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
247,68.816244,53.441187,0.156867,-0.486729,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
248,20.104991,13.943567,-0.274767,0.587281,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
249,78.644182,19.027888,0.207794,0.281667,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
250,62.930332,23.897394,-0.261303,-0.636125,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
251,49.474789,46.557876,0.065688,0.726123,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
252,35.327268,17.910251,-0.102713,-0.324728,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
253,59.274444,25.552463,-0.187388,-0.058860,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
254,55.530858,5.766988,0.281599,0.897754,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
255,71.832454,67.640770,-0.026637,-0.995744,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
256,37.244699,9.177789,0.141874,0.078785,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
257,67.542694,9.289863,0.192324,-0.207042,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
258,72.081866,37.415587,-0.238724,0.874069,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
259,59.468506,55.569836,0.053033,-0.769421,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
260,25.728780,5.646311,-0.078417,0.180581,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
261,49.353137,35.288289,-0.162502,0.445474,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
262,46.381559,18.105573,0.268363,-0.596814,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
263,78.816330,62.818259,-0.004649,0.515425,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
264,23.798343,18.778476,0.126985,-0.410899,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
265,53.617341,20.061430,-0.065015,-0.716613,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
266,68.635363,13.841655,0.104082,0.365993,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
267,64.000687,47.573104,-0.222831,-0.275567,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
268,41.050602,38.613701,0.245570,0.673001,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
269,72.946452,31.566483,0.030231,0.939359,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
270,56.841346,32.011543,-0.138757,-0.104425,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
271,77.828159,45.866178,0.169412,0.005885,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
272,19.248925,10.506585,-0.299099,-0.919005,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
273,44.311626,14.142928,0.090061,0.592078,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
274,76.897199,23.146370,-0.041537,-0.489506,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
275,73.773165,60.386135,0.231475,0.400056,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
276,30.580593,28.841939,-0.199426,-0.549442,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
277,62.479073,39.849491,-0.115342,-0.814824,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
278,50.902817,42.479924,0.016146,0.227938,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
279,67.342700,54.401961,-0.275612,-0.130374,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
280,23.336210,10.712428,0.155399,0.795446,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
281,77.262418,15.246309,-0.262194,0.085468,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
282,63.782371,27.696293,0.206355,-0.996635,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
283,50.179202,42.721221,-0.101814,0.891011,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
284,36.234087,14.935473,0.067137,-0.058030,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
285,57.946243,27.045442,0.282476,-0.323900,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
286,52.280213,9.512039,-0.185889,0.719381,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
287,73.270351,68.327954,0.141025,-0.637014,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
288,34.286865,5.981932,-0.028109,0.288348,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
289,60.263214,7.099858,-0.210339,0.759077,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
290,74.570276,7.195211,0.258796,-0.158456,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
291,65.992820,53.361519,-0.068123,0.201823,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
292,36.622141,28.235502,0.100243,-0.849257,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
293,79.632952,37.496818,0.184918,-0.520889,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
294,43.875197,25.325616,-0.284034,0.435955,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
295,65.008480,47.826840,0.024131,-0.455574,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
296,17.287692,16.290422,-0.144418,0.618695,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
297,64.812991,22.256012,0.037620,0.250512,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
298,66.151531,40.145864,-0.093393,-0.667539,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
299,52.086207,49.785999,0.198370,0.694731,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
300,38.548458,13.028039,-0.233118,-0.355891,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
301,46.665204,29.353376,-0.017198,-0.028011,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
302,59.343131,20.792935,0.113705,0.929352,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
303,75.633359,71.401415,-0.159304,-0.964169,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
304,31.213832,12.990061,0.272295,0.109642,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
305,75.298899,11.659738,-0.107497,-0.377931,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
306,79.092284,29.659239,0.061016,0.539099,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
307,57.884637,43.495568,-0.247149,-0.567267,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
308,32.793987,21.619678,0.221840,0.484285,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
309,55.952398,42.350777,0.137165,0.155429,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
310,48.689063,11.506455,-0.031238,-0.800911,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
311,69.825673,61.683802,0.295682,0.836705,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
312,40.930443,21.140769,-0.173417,-0.238037,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
313,51.724820,17.734077,0.235391,-0.885549,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
314,61.591864,15.733747,-0.196244,0.032975,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
315,76.462811,45.227298,0.076764,-0.075365,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
316,34.025272,26.151720,-0.054101,0.974753,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
317,69.858506,24.539578,-0.270022,0.647362,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
318,54.489388,35.099918,0.161430,-0.310474,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
319,70.782800,57.134521,-0.130333,0.329117,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
320,8.172795,7.980439,0.000716,-0.744191,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
321,47.470817,7.449593,-0.134362,0.056743,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
322,71.213163,17.643572,0.034041,-0.891677,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
323,78.945416,54.919622,-0.295290,0.998028,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
324,26.013581,23.816247,0.173808,-0.084908,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
325,66.790585,33.595038,0.107892,-0.287302,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
326,45.950629,35.824519,-0.060620,0.637922,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
327,62.315066,60.801976,0.249966,-0.720534,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
328,17.303714,6.656020,-0.219022,0.323100,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
329,70.770663,20.692239,0.264554,0.550628,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
330,70.567329,31.844155,-0.166898,-0.399288,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
331,49.430562,46.288734,0.122590,0.488488,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
332,41.902091,21.169548,-0.008459,-0.593014,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
333,52.572764,32.052488,-0.243120,-0.796872,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
334,58.333323,12.541911,0.188515,0.129846,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
335,79.540814,65.626625,-0.082228,-0.226679,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
336,39.332086,10.918082,0.048638,0.815520,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
337,62.314545,12.559685,-0.180910,-0.672187,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
338,76.356548,40.300129,0.288042,0.276707,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
339,60.066476,56.328877,-0.022544,-0.366883,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
340,28.923156,11.129832,0.146004,0.715550,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
341,43.009020,37.825113,0.211920,0.918431,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
342,50.216219,22.105797,-0.257215,-0.007265,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
343,74.485256,66.581907,0.072117,0.105075,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
344,30.473025,21.532824,-0.096249,-0.938055,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
345,57.490536,15.548780,0.010581,-0.181263,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
346,65.457024,7.624567,-0.120322,0.768149,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
347,70.546051,44.323870,0.150421,-0.873524,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
348,36.755306,34.411944,-0.281177,0.208451,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
349,75.665054,27.786829,-0.046517,0.411821,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
350,54.103031,26.949334,0.084496,-0.514394,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
